1587407948592,33,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,33
1587407948626,3,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,3
1587407948629,36,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,219,5,10,35
1587407948665,42,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,310,5,10,42
1587407948707,25,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,560,5,10,25
1587407948733,17,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,16
1587407948750,2,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,2
1587407948752,15,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,219,5,10,15
1587407948767,30,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,347,5,10,30
1587407948797,28,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,613,5,10,28
1587407948825,22,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,22
1587407948847,3,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,3
1587407948850,20,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,219,5,10,20
1587407948870,35,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,381,5,10,35
1587407948906,30,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,663,5,10,30
1587407948937,17,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,17
1587407948955,6,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,6
1587407948961,14,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,219,5,10,14
1587407948976,35,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,412,5,10,35
1587407949012,26,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,710,5,10,26
1587407947954,1088,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,474,5,10,1088
1587407949039,20,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,20
1587407949059,2,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,2
1587407949062,17,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,219,5,10,17
1587407949079,40,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,451,5,10,40
1587407949120,27,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,765,5,10,26
1587407949147,16,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,16
1587407949163,3,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,3
1587407949166,18,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,219,5,10,18
1587407949185,37,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,492,5,10,37
1587407949223,25,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,822,5,10,25
1587407949248,18,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,18
1587407949267,2,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,2
1587407949269,15,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,218,5,10,15
1587407949284,27,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,533,5,10,27
1587407949311,25,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,879,5,10,25
1587407949337,15,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,15
1587407949353,1,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,1
1587407949354,20,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,218,5,10,20
1587407949374,43,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,557,5,10,43
1587407949417,37,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,919,5,10,37
1587407949454,17,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,218,5,10,17
1587407949472,3,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,3
1587407949475,18,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,219,5,10,18
1587407949494,38,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,577,5,10,38
1587407949532,33,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,955,5,10,33
1587407949565,29,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,29
1587407949595,4,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,4
1587407949599,27,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,1542,5,10,27
1587407949626,54,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,533,5,10,54
1587407949681,39,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,560,5,10,39
1587407949720,41,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,300,5,10,41
1587407949761,5,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,5
1587407947803,1964,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,361,5,10,1964
1587407949766,25,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,1542,5,10,25
