NAME,state,county,tract,GEO_ID,Total population
"Census Tract 1349.05, Los Angeles County, California",6,37,134905,1400000US06037134905,5074
"Census Tract 1349.06, Los Angeles County, California",6,37,134906,1400000US06037134906,3042
"Census Tract 1349.07, Los Angeles County, California",6,37,134907,1400000US06037134907,3325
"Census Tract 2695, Los Angeles County, California",6,37,269500,1400000US06037269500,3741
"Census Tract 2696.01, Los Angeles County, California",6,37,269601,1400000US06037269601,3440
"Census Tract 2696.02, Los Angeles County, California",6,37,269602,1400000US06037269602,2784
"Census Tract 2697, Los Angeles County, California",6,37,269700,1400000US06037269700,3715
"Census Tract 2698, Los Angeles County, California",6,37,269800,1400000US06037269800,3218
"Census Tract 2699.03, Los Angeles County, California",6,37,269903,1400000US06037269903,3365
"Census Tract 2699.05, Los Angeles County, California",6,37,269905,1400000US06037269905,2305
"Census Tract 2699.06, Los Angeles County, California",6,37,269906,1400000US06037269906,3192
"Census Tract 2699.07, Los Angeles County, California",6,37,269907,1400000US06037269907,2653
"Census Tract 2699.08, Los Angeles County, California",6,37,269908,1400000US06037269908,1885
"Census Tract 2699.09, Los Angeles County, California",6,37,269909,1400000US06037269909,2282
"Census Tract 2701.01, Los Angeles County, California",6,37,270101,1400000US06037270101,2102
"Census Tract 2701.02, Los Angeles County, California",6,37,270102,1400000US06037270102,3017
"Census Tract 2702, Los Angeles County, California",6,37,270200,1400000US06037270200,3590
"Census Tract 2703, Los Angeles County, California",6,37,270300,1400000US06037270300,2521
"Census Tract 2711, Los Angeles County, California",6,37,271100,1400000US06037271100,2493
"Census Tract 2712, Los Angeles County, California",6,37,271200,1400000US06037271200,2627
"Census Tract 2713, Los Angeles County, California",6,37,271300,1400000US06037271300,4613
"Census Tract 2714, Los Angeles County, California",6,37,271400,1400000US06037271400,3750
"Census Tract 2715, Los Angeles County, California",6,37,271500,1400000US06037271500,3165
"Census Tract 2716, Los Angeles County, California",6,37,271600,1400000US06037271600,4975
"Census Tract 2717.02, Los Angeles County, California",6,37,271702,1400000US06037271702,4204
"Census Tract 2717.03, Los Angeles County, California",6,37,271703,1400000US06037271703,2677
"Census Tract 2717.04, Los Angeles County, California",6,37,271704,1400000US06037271704,3569
"Census Tract 2718.01, Los Angeles County, California",6,37,271801,1400000US06037271801,3099
"Census Tract 2718.03, Los Angeles County, California",6,37,271803,1400000US06037271803,3009
"Census Tract 2718.04, Los Angeles County, California",6,37,271804,1400000US06037271804,2494
"Census Tract 2719.01, Los Angeles County, California",6,37,271901,1400000US06037271901,3257
"Census Tract 2719.02, Los Angeles County, California",6,37,271902,1400000US06037271902,3865
"Census Tract 2721, Los Angeles County, California",6,37,272100,1400000US06037272100,4780
"Census Tract 2722.01, Los Angeles County, California",6,37,272201,1400000US06037272201,2209
"Census Tract 2722.02, Los Angeles County, California",6,37,272202,1400000US06037272202,3423
"Census Tract 2723.01, Los Angeles County, California",6,37,272301,1400000US06037272301,3395
"Census Tract 2723.02, Los Angeles County, California",6,37,272302,1400000US06037272302,3989
"Census Tract 2731, Los Angeles County, California",6,37,273100,1400000US06037273100,2761
"Census Tract 2732, Los Angeles County, California",6,37,273200,1400000US06037273200,3163
"Census Tract 2733, Los Angeles County, California",6,37,273300,1400000US06037273300,2963
"Census Tract 2693, Los Angeles County, California",6,37,269300,1400000US06037269300,3948
"Census Tract 2734.03, Los Angeles County, California",6,37,273403,1400000US06037273403,1429
"Census Tract 2734.04, Los Angeles County, California",6,37,273404,1400000US06037273404,1437
"Census Tract 2735.02, Los Angeles County, California",6,37,273502,1400000US06037273502,2792
"Census Tract 2736, Los Angeles County, California",6,37,273600,1400000US06037273600,2413
"Census Tract 2737, Los Angeles County, California",6,37,273700,1400000US06037273700,2992
"Census Tract 2738, Los Angeles County, California",6,37,273800,1400000US06037273800,2922
"Census Tract 5312.02, Los Angeles County, California",6,37,531202,1400000US06037531202,4816
"Census Tract 5313.01, Los Angeles County, California",6,37,531301,1400000US06037531301,5140
"Census Tract 5313.02, Los Angeles County, California",6,37,531302,1400000US06037531302,5894
"Census Tract 5315.02, Los Angeles County, California",6,37,531502,1400000US06037531502,3384
"Census Tract 5315.03, Los Angeles County, California",6,37,531503,1400000US06037531503,2841
"Census Tract 5315.04, Los Angeles County, California",6,37,531504,1400000US06037531504,4158
"Census Tract 5316.02, Los Angeles County, California",6,37,531602,1400000US06037531602,4246
"Census Tract 5316.03, Los Angeles County, California",6,37,531603,1400000US06037531603,3703
"Census Tract 5316.04, Los Angeles County, California",6,37,531604,1400000US06037531604,3343
"Census Tract 5317.01, Los Angeles County, California",6,37,531701,1400000US06037531701,6066
"Census Tract 5317.02, Los Angeles County, California",6,37,531702,1400000US06037531702,5039
"Census Tract 5318, Los Angeles County, California",6,37,531800,1400000US06037531800,4687
"Census Tract 5319.01, Los Angeles County, California",6,37,531901,1400000US06037531901,6239
"Census Tract 5319.02, Los Angeles County, California",6,37,531902,1400000US06037531902,4325
"Census Tract 5320.01, Los Angeles County, California",6,37,532001,1400000US06037532001,2885
"Census Tract 5320.02, Los Angeles County, California",6,37,532002,1400000US06037532002,3584
"Census Tract 5321.01, Los Angeles County, California",6,37,532101,1400000US06037532101,7305
"Census Tract 5321.02, Los Angeles County, California",6,37,532102,1400000US06037532102,3530
"Census Tract 5322, Los Angeles County, California",6,37,532200,1400000US06037532200,7282
"Census Tract 5323.02, Los Angeles County, California",6,37,532302,1400000US06037532302,4755
"Census Tract 5323.03, Los Angeles County, California",6,37,532303,1400000US06037532303,4660
"Census Tract 5323.04, Los Angeles County, California",6,37,532304,1400000US06037532304,4090
"Census Tract 5325, Los Angeles County, California",6,37,532500,1400000US06037532500,4281
"Census Tract 5326.05, Los Angeles County, California",6,37,532605,1400000US06037532605,4055
"Census Tract 5326.06, Los Angeles County, California",6,37,532606,1400000US06037532606,4016
"Census Tract 5326.07, Los Angeles County, California",6,37,532607,1400000US06037532607,5669
"Census Tract 5327, Los Angeles County, California",6,37,532700,1400000US06037532700,3377
"Census Tract 5328, Los Angeles County, California",6,37,532800,1400000US06037532800,4655
"Census Tract 5329, Los Angeles County, California",6,37,532900,1400000US06037532900,6674
"Census Tract 5330.01, Los Angeles County, California",6,37,533001,1400000US06037533001,4488
"Census Tract 5330.02, Los Angeles County, California",6,37,533002,1400000US06037533002,2636
"Census Tract 5331.03, Los Angeles County, California",6,37,533103,1400000US06037533103,3238
"Census Tract 5331.04, Los Angeles County, California",6,37,533104,1400000US06037533104,4548
"Census Tract 5331.05, Los Angeles County, California",6,37,533105,1400000US06037533105,2519
"Census Tract 5331.08, Los Angeles County, California",6,37,533108,1400000US06037533108,4872
"Census Tract 5332.01, Los Angeles County, California",6,37,533201,1400000US06037533201,2709
"Census Tract 5332.04, Los Angeles County, California",6,37,533204,1400000US06037533204,4862
"Census Tract 5333, Los Angeles County, California",6,37,533300,1400000US06037533300,3494
"Census Tract 5334.01, Los Angeles County, California",6,37,533401,1400000US06037533401,4976
"Census Tract 5334.02, Los Angeles County, California",6,37,533402,1400000US06037533402,3798
"Census Tract 5334.03, Los Angeles County, California",6,37,533403,1400000US06037533403,2799
"Census Tract 5335.01, Los Angeles County, California",6,37,533501,1400000US06037533501,3077
"Census Tract 5335.04, Los Angeles County, California",6,37,533504,1400000US06037533504,4175
"Census Tract 9013, Los Angeles County, California",6,37,901300,1400000US06037901300,2475
"Census Tract 9100.02, Los Angeles County, California",6,37,910002,1400000US06037910002,8081
"Census Tract 9102.10, Los Angeles County, California",6,37,910210,1400000US06037910210,6937
"Census Tract 9102.11, Los Angeles County, California",6,37,910211,1400000US06037910211,1771
"Census Tract 9102.12, Los Angeles County, California",6,37,910212,1400000US06037910212,3643
"Census Tract 9102.13, Los Angeles County, California",6,37,910213,1400000US06037910213,1464
"Census Tract 9102.14, Los Angeles County, California",6,37,910214,1400000US06037910214,5163
"Census Tract 9102.15, Los Angeles County, California",6,37,910215,1400000US06037910215,6628
"Census Tract 9102.16, Los Angeles County, California",6,37,910216,1400000US06037910216,5503
"Census Tract 9102.17, Los Angeles County, California",6,37,910217,1400000US06037910217,4415
"Census Tract 9102.18, Los Angeles County, California",6,37,910218,1400000US06037910218,4338
"Census Tract 9103.01, Los Angeles County, California",6,37,910301,1400000US06037910301,3938
"Census Tract 9103.02, Los Angeles County, California",6,37,910302,1400000US06037910302,5114
"Census Tract 9104.01, Los Angeles County, California",6,37,910401,1400000US06037910401,5625
"Census Tract 9104.04, Los Angeles County, California",6,37,910404,1400000US06037910404,4259
"Census Tract 9104.05, Los Angeles County, California",6,37,910405,1400000US06037910405,5563
"Census Tract 9105.01, Los Angeles County, California",6,37,910501,1400000US06037910501,5078
"Census Tract 9105.02, Los Angeles County, California",6,37,910502,1400000US06037910502,4430
"Census Tract 9105.04, Los Angeles County, California",6,37,910504,1400000US06037910504,3951
"Census Tract 9105.05, Los Angeles County, California",6,37,910505,1400000US06037910505,3409
"Census Tract 9106.01, Los Angeles County, California",6,37,910601,1400000US06037910601,6158
"Census Tract 9106.02, Los Angeles County, California",6,37,910602,1400000US06037910602,4381
"Census Tract 9106.05, Los Angeles County, California",6,37,910605,1400000US06037910605,4694
"Census Tract 9106.06, Los Angeles County, California",6,37,910606,1400000US06037910606,3154
"Census Tract 9106.07, Los Angeles County, California",6,37,910607,1400000US06037910607,3736
"Census Tract 9106.08, Los Angeles County, California",6,37,910608,1400000US06037910608,3498
"Census Tract 9107.06, Los Angeles County, California",6,37,910706,1400000US06037910706,6170
"Census Tract 9107.07, Los Angeles County, California",6,37,910707,1400000US06037910707,4803
"Census Tract 9107.09, Los Angeles County, California",6,37,910709,1400000US06037910709,1758
"Census Tract 9107.12, Los Angeles County, California",6,37,910712,1400000US06037910712,3046
"Census Tract 9107.13, Los Angeles County, California",6,37,910713,1400000US06037910713,6310
"Census Tract 9107.14, Los Angeles County, California",6,37,910714,1400000US06037910714,3661
"Census Tract 9107.15, Los Angeles County, California",6,37,910715,1400000US06037910715,6076
"Census Tract 9107.16, Los Angeles County, California",6,37,910716,1400000US06037910716,5916
"Census Tract 9107.17, Los Angeles County, California",6,37,910717,1400000US06037910717,2329
"Census Tract 9107.18, Los Angeles County, California",6,37,910718,1400000US06037910718,4930
"Census Tract 9107.19, Los Angeles County, California",6,37,910719,1400000US06037910719,3828
"Census Tract 9107.20, Los Angeles County, California",6,37,910720,1400000US06037910720,4591
"Census Tract 9107.21, Los Angeles County, California",6,37,910721,1400000US06037910721,3247
"Census Tract 9108.04, Los Angeles County, California",6,37,910804,1400000US06037910804,2986
"Census Tract 9108.07, Los Angeles County, California",6,37,910807,1400000US06037910807,5825
"Census Tract 9108.08, Los Angeles County, California",6,37,910808,1400000US06037910808,3553
"Census Tract 9108.09, Los Angeles County, California",6,37,910809,1400000US06037910809,2142
"Census Tract 1351.02, Los Angeles County, California",6,37,135102,1400000US06037135102,3867
"Census Tract 1351.11, Los Angeles County, California",6,37,135111,1400000US06037135111,4050
"Census Tract 1351.13, Los Angeles County, California",6,37,135113,1400000US06037135113,3138
"Census Tract 1351.15, Los Angeles County, California",6,37,135115,1400000US06037135115,3110
"Census Tract 1351.16, Los Angeles County, California",6,37,135116,1400000US06037135116,1463
"Census Tract 1352.01, Los Angeles County, California",6,37,135201,1400000US06037135201,3013
"Census Tract 1352.02, Los Angeles County, California",6,37,135202,1400000US06037135202,4618
"Census Tract 1352.04, Los Angeles County, California",6,37,135204,1400000US06037135204,5135
"Census Tract 1352.05, Los Angeles County, California",6,37,135205,1400000US06037135205,1938
"Census Tract 1370, Los Angeles County, California",6,37,137000,1400000US06037137000,5184
