request_id,srnumber,created_date,closed_date,type_id,agency_id,source_id,council_id,region_id,address,latitude,longitude,city_id
1620,1-1523786475,2020-01-01 21:59:00,2020-01-01 22:00:00,1,4,18,90,11,"8300 S LINCOLN BLVD, 90045",33.96274424,-118.4216473,11
1621,1-1523786482,2020-01-01 21:59:00,2020-01-01 22:00:00,1,4,18,14,11,"12929 W GILMORE AVE, 90066",33.98778378,-118.4320843,11
1622,1-1523786489,2020-01-01 21:59:00,2020-01-01 22:00:00,1,4,18,14,11,"12930 W SHORT AVE, 90066",33.98821119,-118.4326767,11
1623,1-1523786496,2020-01-01 21:59:00,2020-01-01 22:00:00,1,4,18,14,11,"12852 W SHORT AVE, 90066",33.98907215,-118.430912,11
1624,1-1523786503,2020-01-01 21:59:00,2020-01-02 07:05:00,1,4,18,84,11,"1201 S OCEAN FRONT WALK, 90291",33.98880119,-118.4757683,11
1625,1-1523786512,2020-01-01 21:59:00,2020-01-02 07:00:00,1,4,18,84,11,"1203 S OCEAN FRONT WALK, 90291",33.98879118,-118.4757595,11
1626,1-1523786519,2020-01-01 21:59:00,2020-01-02 07:05:00,1,4,18,84,11,"1205 S OCEAN FRONT WALK, 90291",33.98878118,-118.4757507,11
1627,1-1523786526,2020-01-01 21:59:00,2020-01-02 07:05:00,1,4,18,84,11,"1207 S OCEAN FRONT WALK, 90291",33.98877117,-118.4757419,11
1628,1-1523786534,2020-01-01 21:59:00,2020-01-02 07:05:00,1,4,18,84,11,"1801 S OCEAN FRONT WALK, 90291",33.98573508,-118.4728556,11
1629,1-1523786806,2020-01-01 22:06:00,2020-01-04 12:01:00,4,2,7,98,3,"22100 W BURBANK BLVD, 91367",34.17170176,-118.6091836,3
1630,1-1523786871,2020-01-01 22:11:00,2020-01-02 07:27:00,4,2,17,94,11,"10634 W WELLWORTH AVE, 90024",34.05907237,-118.4339034,5
1631,1-1523786911,2020-01-01 22:16:00,2020-01-07 15:51:00,4,2,7,27,8,"3341 N ANDRITA ST, 90065",34.11984562,-118.2411908,13
1632,1-1523787071,2020-01-01 22:21:00,2020-01-07 14:09:00,4,2,17,78,1,"10760 N RUSSETT AVE, 91040",34.26508055,-118.3190715,7
1633,1-1523788261,2020-01-01 22:09:00,2020-01-02 07:21:00,4,2,17,58,2,"10056 N MELINDA WAY, 91325",34.25319696,-118.5283466,12
1634,1-1523788341,2020-01-01 22:12:00,2020-01-07 09:59:00,4,2,17,77,1,"11200 W PENROSE ST, 91352",34.22650697,-118.374846,6
1635,1-1523788359,2020-01-01 22:17:00,2020-01-07 09:51:00,1,4,7,52,4,"5031 N DENNY AVE, 91601",34.16215895,-118.3650166,2
1636,1-1523788381,2020-01-01 22:16:00,2020-04-15 11:26:00,2,2,7,93,11,"2765 S MILITARY AVE, 90064",34.0312771,-118.4278097,5
1637,1-1523788452,2020-01-01 22:18:00,2020-01-31 11:34:00,2,2,7,88,3,"6801 N LENA AVE, 91307",34.19392177,-118.6274175,12
1638,1-1523788469,2020-01-01 22:21:00,2020-01-15 19:04:00,1,4,7,89,11,"BUNDY DR AT IOWA AVE, 90025",34.03738447,-118.4596484,11
1639,1-1523788571,2020-01-01 22:29:00,2020-01-02 12:26:00,4,2,7,70,7,"3100 W 3RD ST, 90020",34.06842578,-118.2846801,13
1640,1-1523788771,2020-01-01 22:53:00,2020-01-04 13:14:00,4,2,17,22,9,"624 W 104TH ST, 90044",33.94222952,-118.2858557,8
1641,1-1523788881,2020-01-01 23:03:00,2020-01-06 14:47:00,4,2,7,49,10,"1947 S RIMPAU BLVD, 90016",34.03848982,-118.3440761,10
1642,1-1523788908,2020-01-01 23:09:00,2020-01-03 15:16:00,4,2,7,83,4,"7343 N ZOMBAR AVE, 91406",34.20422312,-118.4674555,6
1643,1-1523789022,2020-01-01 23:14:00,2020-01-02 07:46:00,6,2,7,44,3,"17466 W SHERMAN WAY, 91406",34.20091622,-118.5142033,6
1644,1-1523791251,2020-01-01 22:37:00,,2,2,7,84,11,"1147 E HARRISON AVE, 90291",33.99069849,-118.448852,11
1645,1-1523791272,2020-01-01 22:38:00,2020-01-02 12:27:00,4,2,7,70,7,"221 S HOOVER ST, 90004",34.07001255,-118.2844945,13
1646,1-1523791289,2020-01-01 22:43:00,2020-01-27 12:32:00,2,2,7,82,4,"4632 N LAUREL CANYON BLVD, 91607",34.15490802,-118.3962808,2
1647,1-1523791395,2020-01-01 22:45:00,2020-01-03 13:04:00,4,2,7,33,5,"148 N ST ANDREWS PL, 90004",34.07439424,-118.3112626,4
1648,1-1523791431,2020-01-01 22:49:00,2020-01-02 15:46:00,1,4,17,8,3,"HART ST AT TOPANGA CANYON BLVD, 91303",34.1973666,-118.6058818,3
1649,1-1523791541,2020-01-01 22:55:00,2020-01-25 12:57:00,6,2,7,40,5,"CAHUENGA BLVD AT HOLLYWOOD FRWY, 90068",34.10753637,-118.3307518,4
1650,1-1523791713,2020-01-01 23:14:00,2020-01-02 10:33:00,4,2,7,18,7,"338 N BENTON WAY, 90026",34.07380025,-118.2750361,13
1651,1-1523791759,2020-01-01 23:21:00,2020-01-02 13:45:00,4,2,7,13,12,"640 W 21ST ST, 90731",33.72526462,-118.2912363,15
1652,1-1523791824,2020-01-01 23:22:00,2020-01-02 15:46:00,1,4,7,74,9,"130 E 32ND ST, 90011",34.01998168,-118.2712959,9
1653,1-1523791861,2020-01-01 23:24:00,2020-01-04 13:03:00,2,2,7,40,5,"1800 N GRACE AVE, 90028",34.10411776,-118.332111,13
1654,1-1523791911,2020-01-01 23:26:00,2020-01-03 15:55:00,4,2,17,95,12,"638 N BAY VIEW AVE, 90744",33.77789947,-118.2700058,15
1655,1-1523791951,2020-01-01 23:28:00,2020-01-03 09:23:00,2,2,7,83,4,"7109 N SEPULVEDA BLVD, 91405",34.19959738,-118.4664325,6
1656,1-1523792091,2020-01-01 23:38:00,2020-01-02 07:23:00,4,2,7,47,6,"843 S ALVARADO ST, 90057",34.05378115,-118.2787462,1
1657,1-1523792121,2020-01-01 23:39:00,2020-01-02 07:23:00,4,2,7,47,6,"843 S ALVARADO ST, 90057",34.05378115,-118.2787462,1
1658,1-1523792281,2020-01-01 22:39:00,2020-01-02 14:19:00,4,2,17,19,7,"2258 N RIVERDALE AVE, 90031",34.09004275,-118.2357148,13
1659,1-1523792356,2020-01-01 22:50:00,2020-01-24 00:00:00,8,1,7,70,7,"239 S COMMONWEALTH AVE, 90004",34.06906317,-118.2858992,13
1660,1-1523792461,2020-01-01 22:57:00,2020-01-06 02:22:00,4,2,17,60,2,"18912 W KINGSBURY ST, 91326",34.26285555,-118.5456349,12
1661,1-1523792501,2020-01-01 22:59:00,2020-01-04 07:42:00,4,2,17,24,10,"5210 W EL MIRADOR DR, 90008",34.0118042,-118.3578363,10
1662,1-1523792549,2020-01-01 23:10:00,2020-02-27 09:35:00,11,7,7,26,1,"9325 W SUNLAND PARK DR, 91352",34.23851653,-118.3659021,7
1663,1-1523792551,2020-01-01 23:05:00,2020-01-02 15:48:00,1,4,17,8,3,"HART ST AT TOPANGA CANYON BLVD, 91303",34.1973666,-118.6058818,3
1664,1-1523792731,2020-01-01 23:14:00,2020-01-04 13:46:00,6,2,17,88,3,"ROSCOE BLVD AT MARCH AVE, 91304",34.21916281,-118.6437784,12
1665,1-1523792891,2020-01-01 23:31:00,2020-01-02 09:25:00,4,2,8,44,3,"17544 W COVELLO ST, 91406",34.20741918,-118.5159294,6
1666,1-1523792911,2020-01-01 23:32:00,2020-01-03 11:51:00,4,2,8,50,5,"6651 W LINDENHURST AVE, 90048",34.06709658,-118.3727349,5
1667,1-1523792969,2020-01-01 23:42:00,2020-01-02 13:30:00,7,2,7,92,6,"712 S WESTLAKE AVE, 90057",34.05543828,-118.2757818,1
1668,1-1523793101,2020-01-01 23:48:00,2020-01-02 10:59:00,3,2,17,23,9,"1555 W 84TH ST, 90047",33.96283,-118.3043717,8
1669,1-1523794251,2020-01-01 22:53:00,2020-01-03 15:00:00,4,2,8,32,4,"5646 N GREENBUSH AVE, 91401",34.17341101,-118.4256909,2
1670,1-1523794291,2020-01-01 22:54:00,2020-01-03 13:34:00,4,2,8,32,4,"5646 N GREENBUSH AVE, 91401",34.17341101,-118.4256909,2
1671,1-1523794431,2020-01-01 23:11:00,2020-01-03 15:16:00,4,2,7,83,4,"7343 N ZOMBAR AVE, 91406",34.20422312,-118.4674555,6
1672,1-1523794473,2020-01-01 23:15:00,2020-01-03 14:42:00,7,2,7,83,4,"7357 N ZOMBAR AVE, 91406",34.20426931,-118.4674455,6
1673,1-1523794562,2020-01-01 23:20:00,2020-01-22 09:07:00,1,4,7,46,7,"1740 N NEW HAMPSHIRE AVE, 90027",34.10291754,-118.2931954,4
1674,1-1523794671,2020-01-01 23:23:00,2020-01-03 15:54:00,4,2,17,95,12,"606 N BAY VIEW AVE, 90744",33.77695289,-118.2699216,15
1675,1-1523794732,2020-01-01 23:33:00,2020-01-06 15:56:00,4,2,7,36,12,"1638 W 205TH ST, 90501",33.84462034,-118.3079547,15
1676,1-1523794761,2020-01-01 23:30:00,2020-01-04 09:30:00,4,2,8,75,11,"9012 W MONTE MAR DR, 90035",34.04678756,-118.3867341,5
1677,1-1523795122,2020-01-02 00:05:00,2020-01-02 06:21:00,3,2,7,65,11,"3643 S MENTONE AVE, 90034",34.02324546,-118.4078235,5
1678,1-1523798261,2020-01-01 23:36:00,2020-01-02 07:54:00,4,2,17,74,9,"1237 E 25TH ST, 90011",34.01811986,-118.2507028,9
1679,1-1523798292,2020-01-01 23:37:00,2020-01-02 16:04:00,6,2,7,35,12,"17200 S VERMONT AVE, 90247",33.87526674,-118.2908677,15
1680,1-1523798312,2020-01-01 23:37:00,2020-01-02 13:37:00,7,2,7,47,6,"843 S ALVARADO ST, 90057",34.05378115,-118.2787462,1
1681,1-1523798326,2020-01-01 23:42:00,2020-03-17 09:54:00,4,2,7,92,6,"712 S WESTLAKE AVE, 90057",34.05543828,-118.2757818,1
1682,1-1523798401,2020-01-01 23:40:00,2020-03-17 09:54:00,4,2,7,92,6,"716 S WESTLAKE AVE, 90057",34.05531666,-118.2758602,1
1683,1-1523798482,2020-01-01 23:44:00,2020-01-02 07:23:00,4,2,7,92,6,"712 S WESTLAKE AVE, 90057",34.05543828,-118.2757818,1
1684,1-1523798541,2020-01-01 23:52:00,2020-01-04 09:22:00,4,2,17,8,3,"HART ST AT MILWOOD AVE, 91303",34.19738516,-118.5943033,3
1685,1-1523798601,2020-01-01 23:54:00,2020-01-04 09:59:00,7,2,8,75,11,"9013 W CRESTA DR, 90035",34.04600006,-118.3868661,5
1686,1-1523798641,2020-01-01 23:55:00,2020-01-04 08:19:00,7,2,17,8,3,"HART ST AT MILWOOD AVE, 91303",34.19738516,-118.5943033,3
1687,1-1523798697,2020-01-02 00:08:00,,9,1,7,59,2,"8512 N NEWCASTLE AVE, 91325",34.22514621,-118.5257784,12
1688,1-1523798811,2020-01-02 00:15:00,2020-01-03 17:03:00,7,2,8,32,4,"13620 W SHERMAN WAY, 91405",34.20108374,-118.428476,2
1689,1-1523798841,2020-01-02 00:17:00,2020-04-22 09:59:00,6,2,8,44,3,"HASKELL AVE AT VICTORY BLVD, 91436",34.18663387,-118.4749565,6
1690,1-1523798941,2020-01-02 00:26:00,2020-01-03 10:42:00,3,2,17,18,7,"TEMPLE ST AT FIRMIN ST, 90026",34.06548814,-118.253459,1
1691,1-1523798971,2020-01-02 00:28:00,2020-04-15 09:21:00,2,2,8,83,4,"TYRONE AVE AT BESSEMER ST, 91401",34.18093228,-118.4443874,6
1692,1-1523799471,2020-01-02 00:09:00,2020-01-03 09:56:00,2,2,8,72,4,"BURBANK BLVD AT SEPULVEDA BLVD, 91411",34.17209644,-118.4662093,4
1693,1-1523799661,2020-01-02 00:38:00,2020-04-15 09:21:00,6,2,8,83,4,"BESSEMER ST AT TYRONE AVE, 91401",34.18093228,-118.4443874,6
1694,1-1523799761,2020-01-02 00:48:00,2020-01-08 15:16:00,4,2,8,58,2,"17655 W KNAPP ST, 91325",34.23887672,-118.5195642,12
1695,1-1523799831,2020-01-02 01:06:00,2020-01-04 13:36:00,7,2,8,98,3,"23045 W BURBANK BLVD, 91367",34.17231003,-118.6291372,3
1696,1-1523799971,2020-01-02 01:29:00,2020-01-02 10:35:00,1,4,17,71,3,"18300 W SHERMAN WAY, 91335",34.20092032,-118.5319866,3
1697,1-1523800001,2020-01-02 01:40:00,2020-01-04 14:18:00,4,2,7,35,12,"846 W 110TH ST, 90044",33.93567914,-118.2910693,8
1698,1-1523800081,2020-01-02 02:22:00,2020-01-08 13:25:00,6,2,8,74,9,"LONG BEACH AVE WEST AT 33RD ST, 90011",34.0104243,-118.2433181,9
1699,1-1523800121,2020-01-02 02:33:00,2020-01-08 09:58:00,4,2,8,40,5,"6917 W PACIFIC VIEW DR, 90068",34.12153226,-118.3454493,4
1700,1-1523800182,2020-01-02 02:42:00,2020-01-03 14:30:00,4,2,7,67,10,"6421 S VAN NESS AVE, 90047",33.98128872,-118.317884,8
1701,1-1523800251,2020-01-02 00:03:00,2020-03-18 00:00:00,8,1,17,41,5,"916 N RIDGEWOOD PL, 90038",34.08769352,-118.3145398,13
1702,1-1523800311,2020-01-02 00:07:00,2020-01-08 14:50:00,4,2,17,74,9,"1237 E 25TH ST, 90011",34.01811986,-118.2507028,9
1703,1-1523800391,2020-01-02 00:13:00,2020-01-04 13:32:00,4,2,8,93,11,"2722 S FORRESTER DR, 90064",34.04354007,-118.4038162,5
1704,1-1523800491,2020-01-02 00:21:00,2020-01-03 12:01:00,5,2,17,80,3,"19630 W VALDEZ DR, 91356",34.15190896,-118.5603499,3
1705,1-1523800521,2020-01-02 00:23:00,2020-01-03 15:20:00,7,2,17,80,3,"19630 W VALDEZ DR, 91356",34.15190896,-118.5603499,3
1706,1-1523800561,2020-01-02 00:26:00,2020-01-04 12:43:00,4,2,17,98,3,"23049 W LEONORA DR, 91367",34.16509396,-118.6288346,3
1707,1-1523800601,2020-01-02 00:32:00,2020-04-15 09:19:00,2,2,8,83,4,"BESSEMER ST AT TYRONE AVE, 91401",34.18093228,-118.4443874,6
1708,1-1523800701,2020-01-02 00:46:00,2020-01-05 10:25:00,11,5,17,25,3,"5040 N GLORIA AVE, 91436",34.16097405,-118.4791843,5
1709,1-1523800821,2020-01-02 01:06:00,2020-01-02 16:30:00,1,4,17,71,3,"7340 N RESEDA BLVD, 91335",34.20408827,-118.5358684,3
1710,1-1523800881,2020-01-02 01:13:00,2020-01-02 16:19:00,1,4,17,71,3,"WYANDOTTE ST AT RESEDA BLVD, 91335",34.20293305,-118.5360923,3
1711,1-1523800922,2020-01-02 01:20:00,2020-01-02 13:43:00,1,4,7,30,8,"2222 N FIGUEROA ST, 90065",34.08294877,-118.2233098,1
1712,1-1523800972,2020-01-02 01:22:00,2020-01-03 12:01:00,4,2,7,17,5,"1234 N EDGEMONT ST, 90029",34.09442347,-118.296021,13
1713,1-1523801071,2020-01-02 02:19:00,2020-01-08 11:23:00,6,2,8,74,9,"LONG BEACH AVE WEST AT 32ND ST, 90011",34.01127008,-118.2433074,9
1714,1-1523801101,2020-01-02 02:23:00,2020-01-08 06:18:00,6,2,8,15,6,"4TH ST AT SAN PEDRO ST, 90013",34.04583287,-118.2430451,14
1715,1-1523801131,2020-01-02 02:26:00,2020-01-06 12:17:00,4,2,7,62,6,"MUIRFIELD ROAD AT PICO BLVD, 90019",34.04860269,-118.3348107,10
1716,1-1523801156,2020-01-02 02:35:00,2020-01-03 11:19:00,1,4,7,64,1,"13729 W PIERCE ST, 91331",34.25410166,-118.4316324,7
1717,1-1523801191,2020-01-02 02:33:00,2020-01-08 12:50:00,6,2,8,74,9,"WASHINGTON BLVD AT SAN PEDRO ST, 90011",34.02762036,-118.2574793,9
1718,1-1523801331,2020-01-02 00:40:00,2020-01-23 11:52:00,4,2,8,83,4,"CEDROS AVE AT BESSEMER ST, 91411",34.18079177,-118.4531193,6
1719,1-1523801371,2020-01-02 00:41:00,2020-01-23 11:53:00,6,2,8,83,4,"CEDROS AVE AT BESSEMER ST, 91411",34.18079177,-118.4531193,6
1720,1-1523801471,2020-01-02 00:58:00,2020-01-06 07:45:00,6,2,8,43,8,"5623 E HUNTINGTON DR NORTH, 90032",34.09594474,-118.1574371,14
1721,1-1523801541,2020-01-02 01:09:00,2020-01-02 16:27:00,1,4,17,71,3,"7558 N RESEDA BLVD, 91335",34.20791294,-118.5358888,3
1722,1-1523801611,2020-01-02 01:13:00,2020-01-06 07:43:00,7,2,7,45,8,"1817 E DARWIN AVE, 90031",34.06758995,-118.2207961,1
1723,1-1523801641,2020-01-02 01:17:00,2020-01-02 16:28:00,1,4,17,71,3,"7356 N NESTLE AVE, 91335",34.20447802,-118.5305064,3
1724,1-1523804213,2020-01-02 01:19:00,2020-01-03 10:07:00,5,2,7,53,2,"9205 N BURNET AVE, 91343",34.23759243,-118.4633719,7
1725,1-1523804421,2020-01-02 02:41:00,2020-01-08 09:58:00,4,2,8,40,5,"6917 W PACIFIC VIEW DR, 90068",34.12153226,-118.3454493,4
1726,1-1523804481,2020-01-02 02:42:00,2020-01-08 09:33:00,7,2,8,40,5,"6917 W PACIFIC VIEW DR, 90068",34.12153226,-118.3454493,4
1727,1-1523804501,2020-01-02 02:43:00,2020-01-02 07:11:00,1,4,17,30,8,"2617 N HURON ST, 90065",34.08504979,-118.2229693,1
1728,1-1523804551,2020-01-02 02:52:00,2020-01-14 15:03:00,1,4,17,19,7,"2490 N FLETCHER DR, 90039",34.10744087,-118.2545933,13
1729,1-1523804701,2020-01-02 03:55:00,2020-01-07 08:34:00,4,2,8,18,7,"265 N LAKE ST, 90026",34.06939,-118.2700488,13
1730,1-1523804731,2020-01-02 03:58:00,2020-01-08 14:02:00,7,2,8,18,7,"265 N LAKE ST, 90026",34.06939,-118.2700488,13
1731,1-1523805051,2020-01-02 05:56:00,2020-01-02 16:14:00,1,4,7,59,2,"8300 N ZELZAH AVE, 91325",34.22120694,-118.5228869,12
1732,1-1523805241,2020-01-02 01:48:00,2020-01-03 11:26:00,1,4,7,12,2,"21727 W DEVONSHIRE ST, 91311",34.25739723,-118.6026567,12
1733,1-1523805332,2020-01-02 02:37:00,,9,1,7,64,1,"13729 W PIERCE ST, 91331",34.25410166,-118.4316324,7
1734,1-1523805441,2020-01-02 02:44:00,2020-01-07 17:27:00,5,2,17,30,8,"2600 N FIGUEROA ST, 90065",34.08385214,-118.2221604,1
1735,1-1523805501,2020-01-02 02:55:00,2020-01-10 07:58:00,2,2,7,64,1,"13361 W PAXTON ST, 91331",34.27535716,-118.4242362,7
1736,1-1523805561,2020-01-02 03:32:00,2020-01-08 13:55:00,6,2,17,74,9,"3807 S MAPLE AVE, 90011",34.01299339,-118.2723012,9
1737,1-1523805631,2020-01-02 03:54:00,2020-01-07 11:41:00,6,2,7,7,9,"742 E 82ND ST, 90001",33.96451081,-118.2615284,9
1738,1-1523805922,2020-01-02 05:02:00,2020-01-02 15:17:00,1,4,7,87,10,"ADAMS BLVD AT CLOVERDALE AVE, 90016",34.03248319,-118.3576489,10
1739,1-1523806317,2020-01-02 03:03:00,2020-01-09 08:58:00,2,2,7,83,4,"6267 N VESPER AVE, 91411",34.18425192,-118.4510867,6
1740,1-1523806331,2020-01-02 02:58:00,2020-01-03 10:45:00,4,2,7,83,4,"14603 W DELANO ST, 91411",34.18276807,-118.4511676,6
1741,1-1523806431,2020-01-02 03:40:00,2020-01-04 09:40:00,4,2,7,11,12,"1631 S CABRILLO AVE, 90731",33.72912584,-118.2947661,15
1742,1-1523806449,2020-01-02 03:50:00,2020-01-07 11:34:00,4,2,7,7,9,"743 E 83RD ST, 90001",33.96387249,-118.2615319,9
1743,1-1523806511,2020-01-02 03:55:00,2020-01-05 13:05:00,11,5,17,55,4,"7538 N KRAFT AVE, 91605",34.20768531,-118.3800535,2
1744,1-1523806941,2020-01-02 05:31:00,2020-01-07 08:47:00,1,4,7,27,8,"3302 N ANDRITA ST, 90065",34.11903171,-118.2419402,13
1745,1-1523807052,2020-01-02 06:05:00,2020-01-03 16:05:00,4,2,7,1,1,"13160 W REEDLEY ST, 91331",34.22839928,-118.4189811,6
1746,1-1523807155,2020-01-02 06:03:00,2020-01-15 05:38:00,4,2,7,11,12,"503 N PACIFIC AVE, 90731",33.74708878,-118.2880802,15
1747,1-1523807184,2020-01-02 06:06:00,2020-01-02 06:06:00,10,6,7,89,11,"1526 S ARMACOST AVE, 90025",34.04115229,-118.4594776,11
1748,1-1523807211,2020-01-02 02:41:00,2020-01-08 09:33:00,5,2,8,40,5,"6917 W PACIFIC VIEW DR, 90068",34.12153226,-118.3454493,4
1749,1-1523807271,2020-01-02 02:46:00,2020-01-06 13:21:00,1,4,17,4,7,"2450 W CRYSTAL ST, 90039",34.1077465,-118.2559967,13
1750,1-1523807291,2020-01-02 02:47:00,2020-01-14 14:55:00,1,4,17,19,7,"2107 W CRYSTAL ST, 90039",34.10429969,-118.2463428,13
1751,1-1523807341,2020-01-02 03:03:00,2020-01-29 11:36:00,2,2,17,96,6,"694 S HOBART BLVD, 90005",34.06004093,-118.305226,10
1752,1-1523807371,2020-01-02 03:07:00,2020-01-09 13:08:00,2,2,7,83,4,"14526 W KITTRIDGE ST, 91405",34.19049088,-118.4498124,6
1753,1-1523807411,2020-01-02 03:13:00,2020-01-04 07:35:00,4,2,8,22,9,"855 E 88TH PL, 90002",33.95661541,-118.2589775,9
1754,1-1523807571,2020-01-02 04:12:00,2020-01-09 11:59:00,6,2,7,89,11,"1721 S BARRY AVE, 90025",34.04158767,-118.4529266,11
1755,1-1523807844,2020-01-02 05:04:00,2020-01-04 14:26:00,5,2,7,13,12,"640 W 21ST ST, 90731",33.72526462,-118.2912363,15
1756,1-1523811667,2020-01-02 06:21:00,2020-01-15 23:20:00,1,4,7,14,11,"4906 S SLAUSON AVE, 90230",33.99530894,-118.4092849,11
1757,1-1523811803,2020-01-02 06:26:00,2020-01-04 12:40:00,4,2,7,40,5,"1820 N LAS PALMAS AVE, 90028",34.10463663,-118.3361488,13
1758,1-1523812161,2020-01-02 06:39:00,2020-02-05 10:46:00,4,2,17,48,11,"PACIFIC AVE AT GRAND VIEW BLVD, 90066",34.00394429,-118.4305184,11
1759,1-1523812862,2020-01-02 06:30:00,2020-01-03 15:46:00,4,2,7,83,4,"13701 W GAULT ST, 91405",34.19946847,-118.4316074,2
1760,1-1523812981,2020-01-02 06:31:00,2020-01-04 13:26:00,7,2,17,98,3,"5800 N OWENSMOUTH AVE, 91367",34.17549626,-118.6013318,3
1761,1-1523813071,2020-01-02 06:35:00,2020-01-06 07:42:00,4,2,8,21,10,"1955 W 23RD ST, 90018",34.03553837,-118.3047525,8
1762,1-1523813141,2020-01-02 06:36:00,2020-01-03 08:38:00,6,2,17,23,9,"80TH ST AT VERMONT AVE, 90044",33.96667817,-118.2918018,8
1763,1-1523813898,2020-01-02 06:37:00,2020-01-08 15:09:00,1,4,7,95,12,"BROAD AVE AT O ST, 90744",33.79213396,-118.2617245,15
1764,1-1523814021,2020-01-02 06:38:00,2020-01-07 16:23:00,4,2,8,24,10,"4164 3/4 S LEIMERT BLVD, 90008",34.00903598,-118.3248876,10
1765,1-1523814151,2020-01-02 06:42:00,2020-01-03 12:43:00,4,2,8,98,3,"4903 N NATOMA AVE, 91364",34.1588785,-118.5791689,3
1766,1-1523814241,2020-01-02 06:23:00,2020-01-02 11:46:00,1,4,17,64,1,"PAXTON ST AT GLENOAKS BLVD, 91331",34.27963119,-118.4180335,7
1767,1-1523814641,2020-01-02 06:34:00,2020-01-03 13:03:00,6,2,17,0,0,"79TH ST AT HOOVER ST, 90044",33.96781072,-118.2871396,8
1768,1-1523814751,2020-01-02 06:39:00,2020-01-03 13:03:00,6,2,17,22,9,"80TH ST AT HOOVER ST, 90044",33.96670973,-118.2871383,8
1769,1-1523814831,2020-01-02 06:42:00,2020-01-03 13:47:00,6,2,17,22,9,"82ND ST AT HOOVER ST, 90044",33.96426929,-118.2871225,8
1770,1-1523816481,2020-01-02 06:48:00,2020-01-06 15:05:00,4,2,17,90,11,"7551 S STEWART AVE, 90045",33.97140397,-118.4122899,11
1771,1-1523816541,2020-01-02 06:48:00,2020-01-03 08:53:00,6,2,17,23,9,"1061 W 83RD ST, 90044",33.96377629,-118.2939907,8
1772,1-1523816903,2020-01-02 06:55:00,2020-01-07 15:23:00,5,2,7,12,2,"22058 W KINZIE ST, 91311",34.24843486,-118.6081003,12
1773,1-1523817161,2020-01-02 07:01:00,2020-01-07 07:46:00,4,2,8,95,12,"716 N FLINT AVE, 90744",33.77976382,-118.249237,15
1774,1-1523818341,2020-01-02 06:46:00,2020-01-03 08:56:00,6,2,17,23,9,"83RD ST AT WESTERN AVE, 90047",33.96363065,-118.3090433,8
1775,1-1523818951,2020-01-02 07:01:00,2020-01-03 12:42:00,4,2,8,17,5,"1137 N ARDMORE AVE, 90029",34.09189771,-118.3014007,13
1776,1-1523820051,2020-01-02 07:04:00,2020-01-02 08:46:00,3,2,8,88,3,"ROSCOE BLVD AT SHOUP AVE, 91304",34.21951386,-118.6147605,12
1777,1-1523820161,2020-01-02 07:05:00,2020-01-04 13:30:00,4,2,8,88,3,"22442 W LULL ST, 91304",34.20898191,-118.6162656,12
1778,1-1523820637,2020-01-02 06:55:00,2020-01-02 12:49:00,1,4,7,44,3,"6830 N BALBOA BLVD, 91406",34.19443756,-118.5009624,6
1779,1-1523820789,2020-01-02 06:57:00,2020-01-07 09:11:00,4,2,7,52,4,"5020 N BAKMAN AVE, 91601",34.16128264,-118.377319,2
1780,1-1523821076,2020-01-02 07:01:00,2020-01-02 14:17:00,1,4,7,11,12,"1323 S CABRILLO AVE, 90731",33.73194342,-118.2947541,15
1781,1-1523823215,2020-01-02 06:59:00,2020-01-02 14:58:00,1,4,7,44,3,"16840 W VANOWEN ST, 91406",34.19372154,-118.5004678,6
1782,1-1523823461,2020-01-02 07:02:00,2020-01-03 12:59:00,6,2,8,17,5,"1213 N ARDMORE AVE, 90029",34.09368375,-118.3014194,13
1783,1-1523823804,2020-01-02 07:06:00,2020-01-09 13:49:00,1,4,7,96,6,"651 S KINGSLEY DR, 90010",34.06122737,-118.3032565,10
1784,1-1523823871,2020-01-02 07:07:00,2020-01-04 13:30:00,4,2,8,88,3,"22442 W LULL ST, 91304",34.20898191,-118.6162656,12
1785,1-1523823911,2020-01-02 07:08:00,2020-01-06 00:00:00,8,1,8,64,1,"9801 N LAUREL CANYON BLVD, 91331",34.24684177,-118.4219058,7
1786,1-1523823996,2020-01-02 07:10:00,2020-01-03 15:55:00,5,2,7,53,2,"8140 N LANGDON AVE, 91406",34.21909519,-118.4694936,6
1787,1-1523824231,2020-01-02 07:01:00,2020-01-09 16:56:00,4,2,8,95,12,"716 N FLINT AVE, 90744",33.77976382,-118.249237,15
1788,1-1523824317,2020-01-02 07:06:00,2020-05-28 15:56:00,6,3,7,6,8,"3728 E WHITTIER BLVD, 90023",34.02398563,-118.1929713,14
1789,1-1523824501,2020-01-02 07:08:00,2020-01-08 15:13:00,1,4,7,11,12,"629 W 14TH ST, 90731",33.73138964,-118.2908618,15
1790,1-1523824903,2020-01-02 07:14:00,2020-01-15 12:22:00,6,2,7,48,11,"11341 W NATIONAL BLVD, 90064",34.02585012,-118.4327466,11
1791,1-1523824931,2020-01-02 07:14:00,2020-01-04 15:14:00,4,2,8,11,12,"317 W SEPULVEDA ST, 90731",33.74496106,-118.2838787,15
1792,1-1523825041,2020-01-02 07:15:00,2020-01-04 15:14:00,4,2,8,11,12,"317 W SEPULVEDA ST, 90731",33.74496106,-118.2838787,15
